Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
PLEKHG4		1	1	143	0.7%	No
CCDC39		1	1	143	0.7%	No
CR1		1	1	143	0.7%	No
TRPC3		1	1	143	0.7%	No
GGPS1		1	1	143	0.7%	No
SGIP1		1	1	143	0.7%	No
PLEKHG5		1	1	143	0.7%	No
COBL		1	1	143	0.7%	No
APOA4		1	1	143	0.7%	No
KRTAP19-4		1	1	143	0.7%	No
PLRG1		1	1	143	0.7%	No
WIPI2		1	1	143	0.7%	No
SMC1B		1	1	143	0.7%	No
DNAJC6		1	1	143	0.7%	No
NOA1		1	1	143	0.7%	No
MCM3		1	1	143	0.7%	No
LANCL2		1	1	143	0.7%	No
LCORL		1	1	143	0.7%	No
CRP		2	2	143	1.4%	No
PLEKHH2		1	1	143	0.7%	No
HDAC1		2	2	143	1.4%	Yes
CRX		1	1	143	0.7%	No
NLRC5		1	1	143	0.7%	No
PLG		1	1	143	0.7%	No
DENND3		2	2	143	1.4%	No
CYP3A4		1	1	143	0.7%	No
COCH		1	1	143	0.7%	No
TTN		18	16	143	11.2%	No
HECTD1		1	1	143	0.7%	No
POLR2A		1	1	143	0.7%	No
HAUS8		1	1	143	0.7%	No
HECTD2		1	1	143	0.7%	No
ZNF749		2	2	143	1.4%	No
HECTD4		4	4	143	2.8%	No
UGT1A5		1	1	143	0.7%	No
XIRP1		1	1	143	0.7%	No
OR8B2		1	1	143	0.7%	No
ASCC2		1	1	143	0.7%	No
UGT1A6		1	1	143	0.7%	No
SLC35A1		1	1	143	0.7%	No
CEACAM18		1	1	143	0.7%	No
SMOX		1	1	143	0.7%	No
CEP152		2	1	143	0.7%	No
WDR97		1	1	143	0.7%	No
IGHV4-28		1	1	143	0.7%	No
RPRD2		1	1	143	0.7%	No
MTOR		1	1	143	0.7%	Yes
OTOGL		2	2	143	1.4%	No
TNRC6C		1	1	143	0.7%	No
P2RX6		2	2	143	1.4%	No
P2RX3		1	1	143	0.7%	No
KIAA0586		1	1	143	0.7%	No
POLR3D		1	1	143	0.7%	No
ASXL3		2	2	143	1.4%	No
ZNF735		1	1	143	0.7%	No
BCOR		2	2	143	1.4%	Yes
CCDC66		1	1	143	0.7%	No
ZACN		1	1	143	0.7%	No
ZNF730		1	1	143	0.7%	No
PPIL6		1	1	143	0.7%	No
OR8I2		1	1	143	0.7%	No
DCAF4L1		1	1	143	0.7%	No
ZMYND8		1	1	143	0.7%	No
GBA1		1	1	143	0.7%	No
PRAMEF33		1	1	143	0.7%	No
MKI67		1	1	143	0.7%	Yes
AQP3		1	1	143	0.7%	No
GBA2		1	1	143	0.7%	No
C10ORF120		1	1	143	0.7%	No
TP53AIP1		1	1	143	0.7%	No
SYNPR		1	1	143	0.7%	No
PPP2R1B		1	1	143	0.7%	No
HMCN2		1	1	143	0.7%	No
HMCN1		1	1	143	0.7%	No
SIL1		1	1	143	0.7%	No
OR5D14		1	1	143	0.7%	No
H4C5		1	1	143	0.7%	No
SRRM2		1	1	143	0.7%	No
TKTL2		1	1	143	0.7%	No
IL1R1		1	1	143	0.7%	No
ARRDC3		1	1	143	0.7%	No
P3H1		1	1	143	0.7%	No
KRT9		2	1	143	0.7%	No
MAPK8IP1		1	1	143	0.7%	No
TIAM1		1	1	143	0.7%	No
AZGP1		2	1	143	0.7%	No
MAGEB3		1	1	143	0.7%	No
TLN2		1	1	143	0.7%	No
CAGE1		1	1	143	0.7%	No
IGKV2D-24		1	1	143	0.7%	No
MAGEB5		1	1	143	0.7%	No
MACF1		1	1	143	0.7%	No
SPTBN5		1	1	143	0.7%	No
CSTF3		1	1	143	0.7%	No
CSTF2		1	1	143	0.7%	No
TRANK1		2	2	143	1.4%	No
SLC26A10P		1	1	143	0.7%	No
TRPM1		1	1	143	0.7%	No
HELZ2		3	3	143	2.1%	No
ZNHIT1		1	1	143	0.7%	No
AP5M1		1	1	143	0.7%	No
MAGEC3		2	2	143	1.4%	No
FAM43A		1	1	143	0.7%	No
TRPM3		2	2	143	1.4%	No
ATP6V0A1		1	1	143	0.7%	No
SYNRG		1	1	143	0.7%	No
PYCR3		1	1	143	0.7%	No
HAL		1	1	143	0.7%	No
VNN1		1	1	143	0.7%	No
ZNF816		1	1	143	0.7%	No
CYP2S1		1	1	143	0.7%	No
ZNF814		1	1	143	0.7%	No
RBAK		1	1	143	0.7%	No
ROBO2		1	1	143	0.7%	No
TENM1		2	2	143	1.4%	No
SLC35F6		1	1	143	0.7%	No
ROBO3		2	2	143	1.4%	No
C2CD6		1	1	143	0.7%	No
ZCCHC12		1	1	143	0.7%	No
HMX3		1	1	143	0.7%	No
TENM2		1	1	143	0.7%	No
HIP1		1	1	143	0.7%	Yes
SLC44A1		1	1	143	0.7%	No
TENM4		1	1	143	0.7%	No
C2CD2		2	2	143	1.4%	No
SRA1		1	1	143	0.7%	No
RSF1		1	1	143	0.7%	No
ORM2		1	1	143	0.7%	No
GABRR3		1	1	143	0.7%	No
SIPA1L1		1	1	143	0.7%	No
XPO4		2	2	143	1.4%	No
ZNF805		1	1	143	0.7%	No
XPO6		1	1	143	0.7%	No
CLDN24		1	1	143	0.7%	No
XPO5		1	1	143	0.7%	No
FEZF1		1	1	143	0.7%	No
EDN1		1	1	143	0.7%	No
KRTAP9-2		1	1	143	0.7%	No
IZUMO1		1	1	143	0.7%	No
PROX2		1	1	143	0.7%	No
VWA8		1	1	143	0.7%	No
HNRNPH1		1	1	143	0.7%	No
CLDN14		1	1	143	0.7%	No
TLR6		1	1	143	0.7%	No
ACTRT2		1	1	143	0.7%	No
C1QA		1	1	143	0.7%	No
GUCY2D		1	1	143	0.7%	No
ADH1A		2	2	143	1.4%	No
FAM47A		1	1	143	0.7%	No
PTGER3		1	1	143	0.7%	No
RGPD8		1	1	143	0.7%	No
RBFA		1	1	143	0.7%	No
DUOX1		1	1	143	0.7%	No
CPXCR1		1	1	143	0.7%	No
EMC3		1	1	143	0.7%	No
APBB1		2	2	143	1.4%	No
EMC7		1	1	143	0.7%	No
TRBV28		1	1	143	0.7%	No
GBF1		1	1	143	0.7%	No
PKDREJ		1	1	143	0.7%	No
OTOP3		1	1	143	0.7%	No
GSTA3		1	1	143	0.7%	No
LRRN4CL		1	1	143	0.7%	No
GSTA1		2	2	143	1.4%	No
APBA1		1	1	143	0.7%	No
TRIML1		1	1	143	0.7%	No
MEGF8		1	1	143	0.7%	No
FCGBP		3	3	143	2.1%	No
RIPOR2		1	1	143	0.7%	No
RIPOR1		1	1	143	0.7%	No
NDUFA12		1	1	143	0.7%	No
SPPL2B		1	1	143	0.7%	No
RASEF		1	1	143	0.7%	No
OR2T10		1	1	143	0.7%	No
HOXA11		1	1	143	0.7%	Yes
OR2T11		1	1	143	0.7%	No
COMP		1	1	143	0.7%	No
GOLGA6L6		1	1	143	0.7%	No
SACS		2	2	143	1.4%	No
TRAPPC12		1	1	143	0.7%	No
FAM81B		1	1	143	0.7%	No
GUCY1A1		1	1	143	0.7%	No
POSTN		1	1	143	0.7%	No
SZT2		1	1	143	0.7%	Yes
HGD		2	2	143	1.4%	No
GOLGA6L2		1	1	143	0.7%	No
LIG4		1	1	143	0.7%	No
NOSIP		1	1	143	0.7%	No
VWDE		2	2	143	1.4%	No
PCDHA13		1	1	143	0.7%	No
H2AC1		1	1	143	0.7%	No
ATP1B1		1	1	143	0.7%	No
PUS7		2	2	143	1.4%	No
PCDHA10		1	1	143	0.7%	No
SHISA6		1	1	143	0.7%	No
MYCL		1	1	143	0.7%	Yes
MYCN		1	1	143	0.7%	Yes
SPECC1L		1	1	143	0.7%	No
AMPH		1	1	143	0.7%	No
XPR1		1	1	143	0.7%	No
TRAPPC3L		1	1	143	0.7%	No
CHRNA5		1	1	143	0.7%	No
GSG1L2		1	1	143	0.7%	No
PXN		2	2	143	1.4%	No
CHRNA9		1	1	143	0.7%	No
TRHDE		1	1	143	0.7%	No
CAMSAP1		1	1	143	0.7%	No
CAMSAP2		1	1	143	0.7%	No
EMG1		1	1	143	0.7%	No
COP1		1	1	143	0.7%	Yes
ZMAT1		2	2	143	1.4%	No
HRH3		1	1	143	0.7%	No
NPC1L1		1	1	143	0.7%	No
NLRP4		1	1	143	0.7%	No
CDH23		1	1	143	0.7%	No
NLRP3		1	1	143	0.7%	No
LONRF2		1	1	143	0.7%	No
BPTF		1	1	143	0.7%	No
CPSF1		1	1	143	0.7%	No
TRPV3		1	1	143	0.7%	No
CLEC17A		1	1	143	0.7%	No
POU2F2		1	1	143	0.7%	Yes
SELE		1	1	143	0.7%	No
COQ7		1	1	143	0.7%	No
COQ6		1	1	143	0.7%	No
LRP1B		2	2	143	1.4%	Yes
DIAPH2		1	1	143	0.7%	No
COQ2		1	1	143	0.7%	No
TRPV5		1	1	143	0.7%	No
PI4KA		2	2	143	1.4%	No
LRP12		1	1	143	0.7%	No
BRWD3		1	1	143	0.7%	No
ZSCAN1		1	1	143	0.7%	No
KDM5A		1	1	143	0.7%	Yes
KDM5B		1	1	143	0.7%	No
GPSM2		1	1	143	0.7%	No
MEGF10		1	1	143	0.7%	No
OR4M1		1	1	143	0.7%	No
FBLL1		1	1	143	0.7%	No
CASP7		1	1	143	0.7%	No
PPP2R5E		1	1	143	0.7%	No
LRRTM4		1	1	143	0.7%	No
CASP4		1	1	143	0.7%	No
DBT		1	1	143	0.7%	No
SIX3		1	1	143	0.7%	No
CASP1		1	1	143	0.7%	No
RBM5		1	1	143	0.7%	No
SVOP		1	1	143	0.7%	No
DCC		1	1	143	0.7%	No
IQCE		1	1	143	0.7%	No
DNM2		1	1	143	0.7%	Yes
MYH1		2	2	143	1.4%	No
MYH2		3	2	143	1.4%	No
RABEP1		1	1	143	0.7%	Yes
FCHSD2		1	1	143	0.7%	No
OAS2		1	1	143	0.7%	No
CDH10		1	1	143	0.7%	No
COL6A2		1	1	143	0.7%	No
LTA		1	1	143	0.7%	No
AMTN		1	1	143	0.7%	No
RSU1P1		1	1	143	0.7%	No
COL6A3		1	1	143	0.7%	No
MYH9		1	1	143	0.7%	Yes
AKNAD1		1	1	143	0.7%	No
COL6A5		1	1	143	0.7%	No
MYH4		1	1	143	0.7%	No
CDH18		2	2	143	1.4%	No
MYH6		1	1	143	0.7%	No
KDM7A		1	1	143	0.7%	No
MYH7		3	3	143	2.1%	No
PAPPA2		2	2	143	1.4%	No
KDM3B		2	2	143	1.4%	No
TSGA10IP		1	1	143	0.7%	No
BRAT1		1	1	143	0.7%	No
NRXN3		2	2	143	1.4%	No
ATP1A3		2	2	143	1.4%	No
OR2T34		2	2	143	1.4%	No
THBS1		1	1	143	0.7%	No
THBS3		1	1	143	0.7%	No
MAPK9		1	1	143	0.7%	No
GNA14		1	1	143	0.7%	No
MUC2		1	1	143	0.7%	No
MAPK7		1	1	143	0.7%	No
IGLV5-45		1	1	143	0.7%	No
ERICH3		1	1	143	0.7%	No
TYW1		2	2	143	1.4%	No
CHSY3		1	1	143	0.7%	No
GBP2		1	1	143	0.7%	No
MUC4		11	7	143	4.9%	No
GBP4		1	1	143	0.7%	No
ZNF286A		1	1	143	0.7%	No
LIM2		1	1	143	0.7%	No
KDM4C		1	1	143	0.7%	Yes
KDM4D		1	1	143	0.7%	No
SLC4A7		1	1	143	0.7%	No
CRYGB		1	1	143	0.7%	No
KANSL1		1	1	143	0.7%	No
ATP13A4		1	1	143	0.7%	No
ALDH16A1		1	1	143	0.7%	No
ATP13A3		1	1	143	0.7%	No
LPIN1		2	2	143	1.4%	No
FSIP2		1	1	143	0.7%	No
USP6NL		1	1	143	0.7%	No
ZNF292		1	1	143	0.7%	Yes
UXS1		1	1	143	0.7%	No
PGAP4		1	1	143	0.7%	No
NEXMIF		1	1	143	0.7%	No
GHITM		1	1	143	0.7%	No
ZDBF2		1	1	143	0.7%	No
PREX2		1	1	143	0.7%	Yes
RABGEF1		1	1	143	0.7%	No
IL4I1		1	1	143	0.7%	No
ZFYVE26		1	1	143	0.7%	No
PPP4R1		1	1	143	0.7%	No
SAMD15		1	1	143	0.7%	No
TMEM88		1	1	143	0.7%	No
LIPI		1	1	143	0.7%	No
TRBC2		1	1	143	0.7%	No
PGAP6		1	1	143	0.7%	No
PSMD1		1	1	143	0.7%	No
GBP6		2	2	143	1.4%	No
WDHD1		1	1	143	0.7%	No
GBP7		1	1	143	0.7%	No
MRTFB		2	2	143	1.4%	No
RNASE2		1	1	143	0.7%	No
EML3		1	1	143	0.7%	No
MYL4		1	1	143	0.7%	No
SLC5A7		1	1	143	0.7%	No
FLG2		2	2	143	1.4%	No
SLC5A9		2	2	143	1.4%	No
RFX6		1	1	143	0.7%	No
RBP3		1	1	143	0.7%	No
RFX4		1	1	143	0.7%	No
PSME4		1	1	143	0.7%	No
PADI3		1	1	143	0.7%	No
ENTHD1		1	1	143	0.7%	No
PADI4		1	1	143	0.7%	No
CELA3A		1	1	143	0.7%	No
MTMR2		1	1	143	0.7%	No
ABCB1		2	1	143	0.7%	Yes
NYAP1		1	1	143	0.7%	No
HHLA1		2	2	143	1.4%	No
AIRE		1	1	143	0.7%	No
FLII		1	1	143	0.7%	No
ACTL7B		1	1	143	0.7%	No
ABCB5		1	1	143	0.7%	No
MTMR9		1	1	143	0.7%	No
AGAP4		1	1	143	0.7%	No
MRPL12		1	1	143	0.7%	No
AAAS		1	1	143	0.7%	No
MTMR4		1	1	143	0.7%	No
SLC5A4		1	1	143	0.7%	No
C2		1	1	143	0.7%	No
MTMR7		1	1	143	0.7%	No
OAZ3		1	1	143	0.7%	No
DYNC2LI1		1	1	143	0.7%	No
PCNX3		2	2	143	1.4%	No
GRIN2A		1	1	143	0.7%	Yes
C7		1	1	143	0.7%	No
PRKAR2B		1	1	143	0.7%	No
WBP2NL		2	2	143	1.4%	No
CFAP65		1	1	143	0.7%	No
CTC1		2	2	143	1.4%	No
EDEM3		1	1	143	0.7%	No
ZNF264		1	1	143	0.7%	No
GLYATL3		1	1	143	0.7%	No
CFAP74		1	1	143	0.7%	No
ABCA5		2	2	143	1.4%	No
ABCA4		2	2	143	1.4%	No
ABCA9		1	1	143	0.7%	No
ERLIN2		1	1	143	0.7%	No
NETO2		1	1	143	0.7%	No
MRPL21		1	1	143	0.7%	No
HRNR		1	1	143	0.7%	No
COL1A1		2	2	143	1.4%	Yes
CS		1	1	143	0.7%	No
CYP2C9		1	1	143	0.7%	No
PCDHGA11		1	1	143	0.7%	No
PCDHGA12		1	1	143	0.7%	No
TDP2		1	1	143	0.7%	No
LYPD6B		1	1	143	0.7%	No
NOX3		1	1	143	0.7%	No
NOX4		1	1	143	0.7%	No
NOX5		1	1	143	0.7%	No
CYB5RL		1	1	143	0.7%	No
FERMT2		1	1	143	0.7%	No
FERMT3		1	1	143	0.7%	No
SRPX		1	1	143	0.7%	No
PIGU		1	1	143	0.7%	No
PIGT		1	1	143	0.7%	No
NCAN		1	1	143	0.7%	No
TMEM52		1	1	143	0.7%	No
LRRC32		1	1	143	0.7%	No
MYPN		1	1	143	0.7%	No
GPRC6A		1	1	143	0.7%	No
TUBA1C		1	1	143	0.7%	No
B3GALT2		1	1	143	0.7%	No
NELFB		1	1	143	0.7%	No
APPL1		1	1	143	0.7%	No
CLUL1		1	1	143	0.7%	No
EIPR1		1	1	143	0.7%	No
RIPK2		1	1	143	0.7%	No
ROM1		1	1	143	0.7%	No
VWA5A		1	1	143	0.7%	No
PTH2R		1	1	143	0.7%	No
TMC5		1	1	143	0.7%	No
LRRC43		1	1	143	0.7%	No
SIRT1		1	1	143	0.7%	No
TMC4		1	1	143	0.7%	No
MRPL43		1	1	143	0.7%	No
SUMF1		1	1	143	0.7%	No
F8		1	1	143	0.7%	No
PIGA		1	1	143	0.7%	Yes
PIGK		1	1	143	0.7%	No
ZNF236		1	1	143	0.7%	No
LRRC3B		1	1	143	0.7%	No
LRRC3C		1	1	143	0.7%	No
ZNF233		1	1	143	0.7%	No
KANK2		1	1	143	0.7%	No
SERPINB12		1	1	143	0.7%	No
OR10H3		1	1	143	0.7%	No
COL11A2		2	2	143	1.4%	No
SRRT		1	1	143	0.7%	No
HTT		2	2	143	1.4%	No
STYXL2		1	1	143	0.7%	No
AXDND1		1	1	143	0.7%	No
PTGS1		2	2	143	1.4%	No
TMEM71		1	1	143	0.7%	No
GGA2		1	1	143	0.7%	No
GLRA2		1	1	143	0.7%	No
DMD		7	7	143	4.9%	No
STAT6		1	1	143	0.7%	Yes
FLNC		1	1	143	0.7%	No
CSMD3		7	6	143	4.2%	No
CSMD2		4	4	143	2.8%	No
ZNF224		1	1	143	0.7%	No
CSMD1		4	4	143	2.8%	No
P2RY12		1	1	143	0.7%	No
UTP6		1	1	143	0.7%	No
GK		1	1	143	0.7%	No
USP9Y		1	1	143	0.7%	No
LRRC27		1	1	143	0.7%	No
YLPM1		1	1	143	0.7%	No
GPR50		2	1	143	0.7%	No
VWA3B		1	1	143	0.7%	No
GATAD2B		1	1	143	0.7%	No
STXBP5L		1	1	143	0.7%	No
TTLL7		1	1	143	0.7%	No
FOXR1		1	1	143	0.7%	No
PSMC3		1	1	143	0.7%	No
FABP7		2	2	143	1.4%	No
RIMBP2		1	1	143	0.7%	No
OR10G8		1	1	143	0.7%	No
OR10G9		1	1	143	0.7%	No
ZNF211		1	1	143	0.7%	No
NCF2		1	1	143	0.7%	No
GPR68		1	1	143	0.7%	No
FAM13A		2	2	143	1.4%	No
ZBTB20		1	1	143	0.7%	Yes
RORB		1	1	143	0.7%	No
MYLK4		1	1	143	0.7%	No
SMCHD1		1	1	143	0.7%	No
ATCAY		1	1	143	0.7%	No
HEPHL1		1	1	143	0.7%	No
RUVBL2		1	1	143	0.7%	No
ZNF208		2	2	143	1.4%	No
PMPCB		1	1	143	0.7%	No
ZNF205		1	1	143	0.7%	No
SLC16A2		1	1	143	0.7%	No
SLC16A3		1	1	143	0.7%	No
SH2D5		1	1	143	0.7%	No
CPA2		1	1	143	0.7%	No
ZNF682		1	1	143	0.7%	No
C11ORF87		1	1	143	0.7%	No
TNNI3K		1	1	143	0.7%	No
EMSY		1	1	143	0.7%	Yes
FOXP2		1	1	143	0.7%	No
SLC9A2		1	1	143	0.7%	No
MAG		1	1	143	0.7%	No
OR2T1		1	1	143	0.7%	No
ROR1		1	1	143	0.7%	No
IGFALS		1	1	143	0.7%	No
ROR2		1	1	143	0.7%	No
RAD54L2		2	2	143	1.4%	No
DSC1		1	1	143	0.7%	No
ANAPC1		1	1	143	0.7%	No
DSC3		1	1	143	0.7%	No
ZNF671		1	1	143	0.7%	No
GPR85		2	2	143	1.4%	No
GLIS1		1	1	143	0.7%	No
LRRC53		1	1	143	0.7%	No
SLCO1B1		1	1	143	0.7%	No
ATXN2		1	1	143	0.7%	Yes
CLTCL1		1	1	143	0.7%	Yes
CPAMD8		1	1	143	0.7%	No
SLC38A7		1	1	143	0.7%	No
ZNF667		2	2	143	1.4%	No
TRIM49B		1	1	143	0.7%	No
MDN1		1	1	143	0.7%	No
SRD5A2		1	1	143	0.7%	No
BRPF3		1	1	143	0.7%	No
LVRN		1	1	143	0.7%	No
SRD5A3		1	1	143	0.7%	No
DCDC2		1	1	143	0.7%	No
B3GALT5		2	2	143	1.4%	No
ZBTB11		1	1	143	0.7%	No
PTPRD		2	2	143	1.4%	Yes
PTPRB		2	2	143	1.4%	Yes
TFCP2		1	1	143	0.7%	No
LRIT1		1	1	143	0.7%	No
MYCBPAP		1	1	143	0.7%	No
MCU		1	1	143	0.7%	No
CNTNAP2		4	3	143	2.1%	No
FLT1		1	1	143	0.7%	Yes
FLT3		1	1	143	0.7%	Yes
FLT4		1	1	143	0.7%	Yes
LRRK2		3	3	143	2.1%	Yes
PIK3CG		1	1	143	0.7%	Yes
ATP7B		2	2	143	1.4%	No
PRB3		1	1	143	0.7%	No
FIRRM		1	1	143	0.7%	No
ZNF649		1	1	143	0.7%	No
ERC1		2	2	143	1.4%	Yes
DNM1L		1	1	143	0.7%	No
OVGP1		2	2	143	1.4%	No
HSP90AA1		1	1	143	0.7%	Yes
DST		2	2	143	1.4%	No
PEG3		1	1	143	0.7%	No
OVCH1		2	2	143	1.4%	No
SH2D3A		1	1	143	0.7%	No
GKN1		1	1	143	0.7%	No
SIGMAR1		1	1	143	0.7%	No
VPS37D		1	1	143	0.7%	No
KSR2		1	1	143	0.7%	Yes
IL1RAPL2		2	2	143	1.4%	No
ZNF638		1	1	143	0.7%	No
BDP1		1	1	143	0.7%	No
MET		4	2	143	1.4%	Yes
CNTNAP5		7	7	143	4.9%	No
FOCAD		1	1	143	0.7%	No
ITIH2		1	1	143	0.7%	No
LRP1		2	2	143	1.4%	No
ZBTB46		1	1	143	0.7%	No
ITIH6		1	1	143	0.7%	No
CXXC1		2	2	143	1.4%	No
PPM1H		1	1	143	0.7%	No
LRP4		1	1	143	0.7%	No
AFG1L		1	1	143	0.7%	No
LRP2		1	1	143	0.7%	No
ITIH1		1	1	143	0.7%	No
BARX1		1	1	143	0.7%	No
NTN1		1	1	143	0.7%	No
NTN3		1	1	143	0.7%	No
PARD6B		1	1	143	0.7%	No
PTPRZ1		1	1	143	0.7%	No
SLITRK3		2	2	143	1.4%	No
SLITRK6		1	1	143	0.7%	No
SH3BP4		1	1	143	0.7%	No
SLITRK5		1	1	143	0.7%	No
LRRC8A		1	1	143	0.7%	No
IARS1		2	2	143	1.4%	No
SLC25A24		1	1	143	0.7%	No
SLC12A2		1	1	143	0.7%	No
LINGO4		1	1	143	0.7%	No
MGA		2	2	143	1.4%	Yes
ERAP1		1	1	143	0.7%	No
AKR7L		1	1	143	0.7%	No
NELL1		1	1	143	0.7%	No
DOP1A		1	1	143	0.7%	No
NT5C1B		1	1	143	0.7%	No
PABPC1L		1	1	143	0.7%	No
SEC24D		1	1	143	0.7%	No
SLC25A33		1	1	143	0.7%	No
MDGA1		1	1	143	0.7%	No
SLC25A36		1	1	143	0.7%	No
OR7G2		1	1	143	0.7%	No
ZAN		1	1	143	0.7%	No
FOXI3		1	1	143	0.7%	No
TONSL		1	1	143	0.7%	Yes
PREP		1	1	143	0.7%	No
ZDHHC5		2	2	143	1.4%	No
DNHD1		2	2	143	1.4%	No
JMJD1C		1	1	143	0.7%	No
ZNF727		1	1	143	0.7%	No
KIF21A		2	2	143	1.4%	No
ACAD11		1	1	143	0.7%	No
SCN1A		1	1	143	0.7%	No
SLC34A2		1	1	143	0.7%	Yes
PAQR9		1	1	143	0.7%	No
EPHA7		1	1	143	0.7%	Yes
ENTPD4		2	2	143	1.4%	No
IMP3		1	1	143	0.7%	No
SLC34A1		1	1	143	0.7%	No
ANK2		1	1	143	0.7%	No
HNF1B		1	1	143	0.7%	Yes
ANK3		2	2	143	1.4%	No
HASPIN		1	1	143	0.7%	No
ANK1		1	1	143	0.7%	No
FNDC1		1	1	143	0.7%	No
ULK2		1	1	143	0.7%	No
ZNF711		1	1	143	0.7%	No
KIF20A		1	1	143	0.7%	No
WFDC10B		1	1	143	0.7%	No
KIF20B		2	2	143	1.4%	No
MXRA5		2	2	143	1.4%	No
PPP1R37		1	1	143	0.7%	No
L3MBTL3		1	1	143	0.7%	No
PAXIP1		1	1	143	0.7%	No
PEX11B		1	1	143	0.7%	No
PCDH15		3	3	143	2.1%	No
WNK4		1	1	143	0.7%	No
PPP1R3A		2	2	143	1.4%	No
PCDH19		1	1	143	0.7%	No
AARD		1	1	143	0.7%	No
CD1B		1	1	143	0.7%	No
EVPL		1	1	143	0.7%	No
PCDH17		1	1	143	0.7%	No
TSPAN8		2	2	143	1.4%	No
PCBP3		1	1	143	0.7%	No
CD19		1	1	143	0.7%	Yes
SI		2	2	143	1.4%	No
MIER2		1	1	143	0.7%	No
PENK		1	1	143	0.7%	No
DHX36		2	2	143	1.4%	No
HIVEP1		2	2	143	1.4%	No
ARSF		1	1	143	0.7%	No
CD14		1	1	143	0.7%	No
HIVEP2		2	2	143	1.4%	No
RBM12		1	1	143	0.7%	No
RAB11FIP4		1	1	143	0.7%	No
SNX6		1	1	143	0.7%	No
GTF2A1L		1	1	143	0.7%	No
LRRN3		1	1	143	0.7%	No
LRRN2		1	1	143	0.7%	No
ST8SIA2		1	1	143	0.7%	No
PRG2		2	2	143	1.4%	No
RASSF7		1	1	143	0.7%	No
MICAL3		3	3	143	2.1%	No
DCLK2		3	3	143	2.1%	No
RASSF9		1	1	143	0.7%	No
PRG4		1	1	143	0.7%	No
PILRB		1	1	143	0.7%	No
DCLK1		1	1	143	0.7%	No
PNMA8B		1	1	143	0.7%	No
ACER2		1	1	143	0.7%	No
ATP4A		1	1	143	0.7%	No
ANLN		1	1	143	0.7%	No
TG		3	2	143	1.4%	No
WNK1		1	1	143	0.7%	No
TASOR2		1	1	143	0.7%	No
DERPC		1	1	143	0.7%	No
ANKRD18A		1	1	143	0.7%	No
CALM1		1	1	143	0.7%	No
KIAA0825		1	1	143	0.7%	No
DIRAS3		1	1	143	0.7%	No
PTPRT		1	1	143	0.7%	Yes
GASK1A		1	1	143	0.7%	No
PCSK1		2	2	143	1.4%	No
GASK1B		1	1	143	0.7%	No
SUV39H1		1	1	143	0.7%	No
PTPRO		2	2	143	1.4%	Yes
KIF14		1	1	143	0.7%	No
SLC7A13		1	1	143	0.7%	No
PCSK9		1	1	143	0.7%	No
CTSV		1	1	143	0.7%	No
BRCA2		1	1	143	0.7%	Yes
PTPRH		3	3	143	2.1%	No
KIF17		1	1	143	0.7%	No
CHRDL1		1	1	143	0.7%	No
PTPRF		1	1	143	0.7%	No
CLYBL		1	1	143	0.7%	No
ARV1		1	1	143	0.7%	No
KIF19		1	1	143	0.7%	No
SCML4		1	1	143	0.7%	No
STBD1		1	1	143	0.7%	No
ENC1		1	1	143	0.7%	No
NCS1		1	1	143	0.7%	No
HYAL4		1	1	143	0.7%	No
DHX16		1	1	143	0.7%	No
CD37		1	1	143	0.7%	No
CD33		1	1	143	0.7%	No
CCDC112		2	2	143	1.4%	No
GRIPAP1		1	1	143	0.7%	No
NCOA5		1	1	143	0.7%	No
NCOA3		1	1	143	0.7%	Yes
COMMD3		1	1	143	0.7%	No
KIF23		1	1	143	0.7%	No
SORCS1		2	2	143	1.4%	No
ANO6		1	1	143	0.7%	No
MMEL1		1	1	143	0.7%	No
KIF27		1	1	143	0.7%	No
ANO2		1	1	143	0.7%	No
ANO3		1	1	143	0.7%	No
NR5A1		1	1	143	0.7%	No
CTTN		1	1	143	0.7%	No
ENAM		1	1	143	0.7%	No
SAGE1		1	1	143	0.7%	No
CD63		1	1	143	0.7%	No
RAMP2		1	1	143	0.7%	No
SLC43A3		1	1	143	0.7%	No
ATP23		1	1	143	0.7%	No
TMPRSS3		1	1	143	0.7%	No
AKR1D1		1	1	143	0.7%	No
SLC43A1		1	1	143	0.7%	No
HEATR1		1	1	143	0.7%	No
GREB1L		1	1	143	0.7%	No
CCDC106		1	1	143	0.7%	No
MALSU1		1	1	143	0.7%	No
SERTAD4		1	1	143	0.7%	No
ALS2CL		1	1	143	0.7%	No
GPC5		1	1	143	0.7%	No
CCT7		1	1	143	0.7%	No
SCAND3		1	1	143	0.7%	No
CD72		1	1	143	0.7%	No
YIPF2		1	1	143	0.7%	No
HUWE1		1	1	143	0.7%	No
PLEKHA6		1	1	143	0.7%	No
PLEKHA7		1	1	143	0.7%	No
MIB1		1	1	143	0.7%	Yes
PER2		1	1	143	0.7%	No
NLRP14		1	1	143	0.7%	No
NLRP13		2	2	143	1.4%	No
NLRP11		1	1	143	0.7%	No
RPA4		1	1	143	0.7%	No
ESYT3		1	1	143	0.7%	No
FOXA3		1	1	143	0.7%	No
SPC24		1	1	143	0.7%	No
DCLRE1A		1	1	143	0.7%	No
CCDC168		2	2	143	1.4%	No
IHH		1	1	143	0.7%	No
MPL		2	2	143	1.4%	Yes
