Cohort,Tumour,Gene,Freq_cbio,Freq_fur,p_val,p_adj,significant
china_pan_cancer,oscc,SMAD3,0.011000000000000001,0.027777777777777776,0.4773936972734738,1.0,False
china_pan_cancer,oscc,SMAD4,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,SMARCA4,0.043,0.027777777777777776,0.6950579286178895,1.0,False
china_pan_cancer,oscc,SMARCB1,0.021,0.0,0.37777633764413654,1.0,False
china_pan_cancer,oscc,SMARCD1,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,SMO,0.011000000000000001,0.027777777777777776,0.4773936972734738,1.0,False
china_pan_cancer,oscc,SNCAIP,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,SOCS1,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,SOX10,0.011000000000000001,0.027777777777777776,0.4773936972734738,1.0,False
china_pan_cancer,oscc,SOX9,0.011000000000000001,0.027777777777777776,0.4773936972734738,1.0,False
china_pan_cancer,oscc,SPEN,0.064,0.027777777777777776,0.41511834328998853,1.0,False
china_pan_cancer,oscc,SPOP,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,SRC,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,SS18,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,STAG2,0.0,0.027777777777777776,0.10477244462538415,1.0,False
china_pan_cancer,oscc,STAT3,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,STAT4,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,STK11,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,SUFU,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,SYK,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,TBX3,0.021,0.0,0.37777633764413654,1.0,False
china_pan_cancer,oscc,TCF7L2,0.021,0.0,0.37777633764413654,1.0,False
china_pan_cancer,oscc,TEK,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,TENT5C,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TERT,0.128,0.0,0.02444036240259373,0.8909800675137082,False
china_pan_cancer,oscc,TET1,0.011000000000000001,0.027777777777777776,0.4773936972734738,1.0,False
china_pan_cancer,oscc,TET2,0.032,0.0,0.27815621349890884,1.0,False
china_pan_cancer,oscc,TET3,0.011000000000000001,0.027777777777777776,0.4773936972734738,1.0,False
china_pan_cancer,oscc,TFE3,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,TGFBR1,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TGFBR2,0.021,0.0,0.37777633764413654,1.0,False
china_pan_cancer,oscc,TIPARP,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TMPRSS2,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TNFAIP3,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TNFRSF14,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TOP1,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TP53,0.319,0.3611111111111111,0.6490793958740255,1.0,False
china_pan_cancer,oscc,TSC1,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,TSC2,0.053,0.027777777777777776,0.5365940917835208,1.0,False
china_pan_cancer,oscc,TSHR,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,TYK2,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,VEGFA,0.011000000000000001,0.0,0.5344372701615736,1.0,False
china_pan_cancer,oscc,WT1,0.021,0.0,0.37777633764413654,1.0,False
china_pan_cancer,oscc,XIAP,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,XPO1,0.0,0.027777777777777776,0.10477244462538415,1.0,False
china_pan_cancer,oscc,XRCC2,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,YES1,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,ZNF217,0.0,0.0,1.0,1.0,False
china_pan_cancer,oscc,ZNF703,0.021,0.0,0.37777633764413654,1.0,False
china_pan_cancer,osteosarcoma,ABL1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ABL2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ACVR1B,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ACVR2A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ADGRA2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,AKT1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,AKT2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,AKT3,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,ALK,0.008,0.04,0.21111928162904858,1.0,False
china_pan_cancer,osteosarcoma,AMER1,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,APC,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,AR,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ARAF,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ARFRP1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ARID1A,0.033,0.04,0.85616341005247,1.0,False
china_pan_cancer,osteosarcoma,ARID1B,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ARID2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ASXL1,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,ATF1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ATM,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,ATR,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ATRX,0.14800000000000002,0.0,0.040347715682867547,1.0,False
china_pan_cancer,osteosarcoma,AURKA,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,AURKB,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,AXIN1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,AXIN2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,AXL,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,BAP1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,BARD1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BCL2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BCL2L1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BCL2L11,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,BCL2L2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BCL6,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,BCOR,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,BCORL1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BCR,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BLM,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BMPR1A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BRAF,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BRCA1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BRCA2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,BRD4,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,BRIP1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BTG1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,BTK,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CAMTA1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CARD11,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CBFB,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CBL,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CCN6,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CCND1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CCND3,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CCNE1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CD274,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CD79A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CD79B,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CDC73,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,CDH1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CDK12,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CDK6,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CDK8,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CDKN1A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CDKN1B,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CDKN2A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CDKN2C,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CEBPA,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CHD2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CHD4,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,CHEK1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CHEK2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CIC,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,COL1A1,0.049,0.04,0.8443281481347709,1.0,False
china_pan_cancer,osteosarcoma,CRBN,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CREB3L1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CREB3L2,0.008,0.04,0.21111928162904858,1.0,False
china_pan_cancer,osteosarcoma,CREBBP,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,CRKL,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CRLF2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CSF1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CSF1R,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CTCF,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CTNNA1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CTNNB1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CUL3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CXCR4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CYLD,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,CYP17A1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,DAXX,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,DDR1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,DDR2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,DICER1,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,DNMT3A,0.008,0.04,0.21111928162904858,1.0,False
china_pan_cancer,osteosarcoma,DOT1L,0.025,0.0,0.4282511940291389,1.0,False
china_pan_cancer,osteosarcoma,EGFR,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,EMSY,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,EP300,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,EPCAM,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,EPHA3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,EPHA5,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,EPHA7,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,EPHB1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,ERBB2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ERBB3,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,ERBB4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ERG,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ERRFI1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ESR1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ETV1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,ETV4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ETV5,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ETV6,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,EWSR1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,EZH2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FANCA,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FANCC,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FANCD2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FANCE,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FANCF,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FANCG,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FANCL,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FAS,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FAT1,0.008,0.04,0.21111928162904858,1.0,False
china_pan_cancer,osteosarcoma,FAT4,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,FBXW7,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FEV,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF10,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF12,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF14,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FGF19,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF23,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGF6,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,FGFR1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FGFR2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FGFR3,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FGFR4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FH,0.008,0.04,0.21111928162904858,1.0,False
china_pan_cancer,osteosarcoma,FLI1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FLT1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FLT3,0.016,0.04,0.44695560986834826,1.0,False
china_pan_cancer,osteosarcoma,FLT4,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,FOXL2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FOXO1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FOXP1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,FRS2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FUBP1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FUS,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,FYN,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GABRA6,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GATA1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GATA2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GATA3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GATA4,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,GATA6,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GID4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GLI1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GNA11,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GNA13,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GNAQ,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,GNAS,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,GRIN2A,0.025,0.0,0.4282511940291389,1.0,False
china_pan_cancer,osteosarcoma,GRM3,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,GSK3B,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,HGF,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,HNF1A,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,HRAS,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,HSP90AA1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,IDH1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,IDH2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,IGF1R,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,IGF2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,IKBKE,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,IKZF1,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,IL7R,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,INHBA,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,INPP4B,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,IRF2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,IRF4,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,IRS2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,ITK,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,JAK1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,JAK2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,JAK3,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,JUN,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KAT6A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KDM5A,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,KDM5C,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KDM6A,0.0,0.08,0.0016576261501619616,0.16848112190246178,False
china_pan_cancer,osteosarcoma,KDR,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KEAP1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KEL,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KIT,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,KLHL6,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,KMT2C,0.040999999999999995,0.0,0.3030630426658798,1.0,False
china_pan_cancer,osteosarcoma,KMT2D,0.033,0.0,0.35865422022152726,1.0,False
china_pan_cancer,osteosarcoma,LCK,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,LMO1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,LRP1B,0.025,0.0,0.4282511940291389,1.0,False
china_pan_cancer,osteosarcoma,LYN,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,LZTR1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MAP2K1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MAP2K4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MAP3K1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,MAP3K13,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,MCL1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MDM2,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,MDM4,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MED12,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,MEF2B,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MEN1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MERTK,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MET,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MITF,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MLH1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,MPL,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MRE11,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MSH2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,MSH6,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MTOR,0.025,0.0,0.4282511940291389,1.0,False
china_pan_cancer,osteosarcoma,MUTYH,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MYB,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MYC,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,MYCL,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MYCN,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,MYD88,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NBN,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,NCOA2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,NCOR1,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,NF1,0.008,0.04,0.21111928162904858,1.0,False
china_pan_cancer,osteosarcoma,NF2,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,NFE2L2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,NFIB,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NFKBIA,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NKX2-1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NOTCH1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,NOTCH2,0.025,0.0,0.4282511940291389,1.0,False
china_pan_cancer,osteosarcoma,NOTCH3,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,NPM1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NR4A3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NRAS,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NRG1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NSD1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,NSD2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NTRK1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NTRK2,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,NTRK3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,NUP93,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PAK3,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PALB2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PARP1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PARP2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PARP3,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PAX5,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PBRM1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PDCD1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PDCD1LG2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PDGFB,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PDGFRA,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PDGFRB,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PDK1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PIK3C2B,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PIK3CA,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,PIK3CB,0.0,0.04,0.026648754478961756,0.8909800675137082,False
china_pan_cancer,osteosarcoma,PIK3CD,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PIK3CG,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,PIK3R1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PIK3R2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PLCG2,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PMS2,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,POLD1,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,POLE,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PPP2R1A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PRDM1,0.008,0.0,0.6496659163212026,1.0,False
china_pan_cancer,osteosarcoma,PREX2,0.016,0.0,0.5191965831110952,1.0,False
china_pan_cancer,osteosarcoma,PRKACA,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PRKAR1A,0.0,0.0,1.0,1.0,False
china_pan_cancer,osteosarcoma,PRKCI,0.0,0.0,1.0,1.0,False
