Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
NRDE2		1	1	26	3.8%	No
OTUD3		1	1	26	3.8%	No
NCKAP1		1	1	26	3.8%	No
FRMPD1		2	2	26	7.7%	No
XYLT2		2	1	26	3.8%	No
ARPC5L		1	1	26	3.8%	No
MRGPRF		1	1	26	3.8%	No
SMC5		1	1	26	3.8%	No
PHAX		1	1	26	3.8%	No
ADARB1		1	1	26	3.8%	No
SLC4A2		1	1	26	3.8%	No
SMC6		1	1	26	3.8%	No
MRGPRE		1	1	26	3.8%	No
ADARB2		1	1	26	3.8%	Yes
RRP8		2	1	26	3.8%	No
ELK3		1	1	26	3.8%	No
CNST		1	1	26	3.8%	No
TFG		1	1	26	3.8%	Yes
GJA4		1	1	26	3.8%	No
GJA8		1	1	26	3.8%	No
PRSS3		1	1	26	3.8%	No
CEP97		1	1	26	3.8%	No
PRKCG		1	1	26	3.8%	No
ADGB		1	1	26	3.8%	No
VPS18		1	1	26	3.8%	No
MBNL1		1	1	26	3.8%	No
DDX11		1	1	26	3.8%	No
REV1		1	1	26	3.8%	No
DNAAF4		1	1	26	3.8%	No
HCFC2		3	1	26	3.8%	No
GABRG2		1	1	26	3.8%	No
GTPBP4		3	3	26	11.5%	No
DNAAF9		1	1	26	3.8%	No
HCFC1		1	1	26	3.8%	No
GTPBP3		1	1	26	3.8%	No
BCAN		1	1	26	3.8%	No
ARMC2		1	1	26	3.8%	No
SCN10A		1	1	26	3.8%	No
DAAM1		1	1	26	3.8%	No
ARMC5		1	1	26	3.8%	No
HECW2		1	1	26	3.8%	No
PLEKHS1		1	1	26	3.8%	No
MAP1A		1	1	26	3.8%	No
HECW1		2	1	26	3.8%	No
PRKD2		1	1	26	3.8%	No
TARS2		1	1	26	3.8%	No
PRKD1		2	2	26	7.7%	Yes
ASTN2		1	1	26	3.8%	No
FREM1		1	1	26	3.8%	No
FREM2		1	1	26	3.8%	No
ASTN1		1	1	26	3.8%	No
FREM3		1	1	26	3.8%	No
TPH1		1	1	26	3.8%	No
CTBP1		1	1	26	3.8%	No
PRKDC		1	1	26	3.8%	Yes
XPC		1	1	26	3.8%	Yes
BCL10		1	1	26	3.8%	Yes
PRDM10		2	1	26	3.8%	No
NUGGC		1	1	26	3.8%	No
ADH4		1	1	26	3.8%	No
PCDHA1		1	1	26	3.8%	No
PRDM16		1	1	26	3.8%	Yes
CEP70		1	1	26	3.8%	No
ZSCAN10		1	1	26	3.8%	No
LDHD		1	1	26	3.8%	No
PCDHA5		1	1	26	3.8%	No
ZSCAN12		1	1	26	3.8%	No
CEP72		1	1	26	3.8%	No
MCMBP		1	1	26	3.8%	No
PCDHA8		1	1	26	3.8%	No
ZSCAN18		1	1	26	3.8%	No
LRRC37A2		1	1	26	3.8%	No
PHC2		2	2	26	7.7%	No
WDR59		1	1	26	3.8%	No
PLK2		1	1	26	3.8%	Yes
GP2		1	1	26	3.8%	No
NFATC2		1	1	26	3.8%	Yes
NFATC1		2	1	26	3.8%	No
PHC3		1	1	26	3.8%	No
SQLE		1	1	26	3.8%	No
GJB2		1	1	26	3.8%	No
GJB1		1	1	26	3.8%	No
PCDHB2		1	1	26	3.8%	No
GJB6		1	1	26	3.8%	No
ATG2A		1	1	26	3.8%	No
PCDHB5		1	1	26	3.8%	No
PCDHB4		1	1	26	3.8%	No
XKR4		1	1	26	3.8%	No
ATG2B		2	2	26	7.7%	No
PCDHB7		1	1	26	3.8%	No
GABRB3		1	1	26	3.8%	No
PHF3		1	1	26	3.8%	No
DENND1C		2	1	26	3.8%	No
SERPINA11		1	1	26	3.8%	No
PHF2		1	1	26	3.8%	No
GABRB1		1	1	26	3.8%	No
NRSN2		1	1	26	3.8%	No
CDKN1B		2	2	26	7.7%	Yes
WDR48		1	1	26	3.8%	No
PHF1		1	1	26	3.8%	Yes
ARPC1B		1	1	26	3.8%	No
SETD6		1	1	26	3.8%	Yes
SETD7		1	1	26	3.8%	Yes
CHM		2	2	26	7.7%	No
STON2		1	1	26	3.8%	No
SMG7		1	1	26	3.8%	No
ABCC10		1	1	26	3.8%	No
PHF6		1	1	26	3.8%	Yes
PHEX		2	2	26	7.7%	No
SPOUT1		1	1	26	3.8%	No
PHF8		2	1	26	3.8%	No
ZNF280D		1	1	26	3.8%	No
ADAMTSL1		2	1	26	3.8%	No
C1QTNF2		1	1	26	3.8%	No
C1QTNF5		1	1	26	3.8%	No
DENND10		1	1	26	3.8%	No
ELOA		1	1	26	3.8%	No
GAST		1	1	26	3.8%	No
TK1		1	1	26	3.8%	No
RRP12		1	1	26	3.8%	No
ZNF365		1	1	26	3.8%	No
WDR38		1	1	26	3.8%	No
ZNF362		1	1	26	3.8%	No
DENND2A		1	1	26	3.8%	No
GNL2		1	1	26	3.8%	No
KAT2B		2	1	26	3.8%	No
ZEB2		1	1	26	3.8%	No
GJD4		1	1	26	3.8%	No
COL2A1		2	1	26	3.8%	Yes
TCP1		1	1	26	3.8%	No
MTF2		2	2	26	7.7%	No
SINHCAF		1	1	26	3.8%	No
EXOC2		2	1	26	3.8%	No
WDR27		1	1	26	3.8%	No
NBAS		3	2	26	7.7%	No
CLDND1		1	1	26	3.8%	No
WDR26		1	1	26	3.8%	No
GRP		1	1	26	3.8%	No
SGMS1		1	1	26	3.8%	No
PRUNE2		2	1	26	3.8%	No
PRUNE1		6	1	26	3.8%	No
SPTY2D1		1	1	26	3.8%	No
FGD1		1	1	26	3.8%	No
ADCY5		1	1	26	3.8%	No
APOL5		1	1	26	3.8%	No
FGD3		1	1	26	3.8%	No
NSD2		1	1	26	3.8%	Yes
USP1		1	1	26	3.8%	Yes
SLC17A6		1	1	26	3.8%	No
LDLR		1	1	26	3.8%	No
ZNF345		1	1	26	3.8%	No
RUNX1T1		1	1	26	3.8%	Yes
FARP1		2	1	26	3.8%	No
COLCA1		1	1	26	3.8%	No
CSNK1A1		1	1	26	3.8%	No
IL10RB		1	1	26	3.8%	No
KIDINS220		1	1	26	3.8%	No
GSS		1	1	26	3.8%	No
ECEL1		1	1	26	3.8%	No
ELP1		1	1	26	3.8%	No
TUBB4A		1	1	26	3.8%	No
WDR13		1	1	26	3.8%	No
SCAF4		2	1	26	3.8%	No
SLC8A3		1	1	26	3.8%	No
PCYOX1L		1	1	26	3.8%	No
TMEM39A		1	1	26	3.8%	No
COQ8A		1	1	26	3.8%	No
KLKB1		2	1	26	3.8%	No
CEP43		1	1	26	3.8%	Yes
CEP44		1	1	26	3.8%	No
RAB3B		1	1	26	3.8%	No
ZNF331		1	1	26	3.8%	Yes
ZNF330		1	1	26	3.8%	No
CCT8L2		1	1	26	3.8%	No
GTF2B		1	1	26	3.8%	No
UBP1		1	1	26	3.8%	No
VIRMA		2	1	26	3.8%	No
EDC4		1	1	26	3.8%	No
NPEPPS		2	2	26	7.7%	No
RIMS1		1	1	26	3.8%	No
SALL1		1	1	26	3.8%	No
DEPTOR		1	1	26	3.8%	No
PAPOLG		1	1	26	3.8%	No
PAPOLA		1	1	26	3.8%	No
SLC39A5		1	1	26	3.8%	No
SLC39A4		1	1	26	3.8%	No
PLEKHJ1		1	1	26	3.8%	No
TLE4		2	2	26	7.7%	Yes
MAGI1		1	1	26	3.8%	No
KCMF1		1	1	26	3.8%	No
TLE2		1	1	26	3.8%	Yes
SUPT16H		1	1	26	3.8%	No
SNRPN		1	1	26	3.8%	No
CEP135		1	1	26	3.8%	No
COL27A1		1	1	26	3.8%	No
TPM2		1	1	26	3.8%	No
CEP131		1	1	26	3.8%	No
PRP4K		1	1	26	3.8%	No
THOC1		1	1	26	3.8%	No
FRMD4A		2	1	26	3.8%	No
LARP4B		1	1	26	3.8%	Yes
PGD		1	1	26	3.8%	No
HIC1		1	1	26	3.8%	No
NRBP1		1	1	26	3.8%	No
TLE5		1	1	26	3.8%	No
MORF4L1		1	1	26	3.8%	No
LBHD1		1	1	26	3.8%	No
OBSCN		5	2	26	7.7%	No
KAT6B		1	1	26	3.8%	Yes
H4C12		1	1	26	3.8%	No
ZNF318		2	2	26	7.7%	No
FKBP8		1	1	26	3.8%	No
SNRNP25		1	1	26	3.8%	No
FKBP4		1	1	26	3.8%	No
TOX		1	1	26	3.8%	No
OR13C3		1	1	26	3.8%	No
OR13C5		1	1	26	3.8%	No
RTN4R		1	1	26	3.8%	No
CEP104		1	1	26	3.8%	No
BRSK1		1	1	26	3.8%	Yes
MAGEL2		1	1	26	3.8%	No
INSIG1		1	1	26	3.8%	No
UBR4		2	2	26	7.7%	No
GLT8D2		2	1	26	3.8%	No
SLC38A10		1	1	26	3.8%	No
UBR2		1	1	26	3.8%	No
AEBP1		1	1	26	3.8%	No
MTM1		1	1	26	3.8%	No
TPO		1	1	26	3.8%	No
ORC1		1	1	26	3.8%	No
UBR7		1	1	26	3.8%	No
PLXNA2		1	1	26	3.8%	No
CCDC30		1	1	26	3.8%	No
ZNF786		1	1	26	3.8%	No
MPDZ		1	1	26	3.8%	No
CD300LG		1	1	26	3.8%	No
PLXNA3		3	1	26	3.8%	No
OSBPL9		1	1	26	3.8%	No
TMEM132D		1	1	26	3.8%	No
ZNF782		1	1	26	3.8%	No
TMEM132C		1	1	26	3.8%	No
OSBPL7		1	1	26	3.8%	No
FANCM		2	1	26	3.8%	Yes
SEC16A		1	1	26	3.8%	No
OSBPL3		1	1	26	3.8%	No
TRAPPC4		1	1	26	3.8%	No
TMEM132B		1	1	26	3.8%	No
TMEM132A		2	1	26	3.8%	No
SLC4A10		1	1	26	3.8%	No
PXDNL		2	2	26	7.7%	No
FANCB		1	1	26	3.8%	No
BCL9		3	1	26	3.8%	Yes
COPS3		1	1	26	3.8%	No
LRFN2		2	1	26	3.8%	No
LRFN5		1	1	26	3.8%	No
MAP3K15		1	1	26	3.8%	No
LRFN4		1	1	26	3.8%	No
NBEA		2	1	26	3.8%	No
CPD		1	1	26	3.8%	No
MAP3K19		1	1	26	3.8%	No
PLXNB3		4	1	26	3.8%	No
CSPG4		1	1	26	3.8%	No
PLXNB1		1	1	26	3.8%	No
SLC26A9		1	1	26	3.8%	No
PGPEP1L		1	1	26	3.8%	No
CNIH3		1	1	26	3.8%	No
ZNF773		1	1	26	3.8%	No
PLEKHF1		1	1	26	3.8%	No
ZC3H4		1	1	26	3.8%	No
AMD1		2	2	26	7.7%	No
ZC3H8		1	1	26	3.8%	No
PIK3C2G		1	1	26	3.8%	Yes
CPZ		1	1	26	3.8%	No
MTO1		1	1	26	3.8%	No
H1-10		1	1	26	3.8%	No
FTCD		2	1	26	3.8%	No
SYNE2		2	2	26	7.7%	No
SYNE1		2	1	26	3.8%	No
TRO		3	3	26	11.5%	No
KBTBD13		1	1	26	3.8%	No
ADAMTS3		1	1	26	3.8%	No
PIP5KL1		1	1	26	3.8%	No
ZNF768		1	1	26	3.8%	No
EMILIN3		1	1	26	3.8%	No
CEP170B		1	1	26	3.8%	No
C8ORF82		1	1	26	3.8%	No
EMILIN1		2	1	26	3.8%	No
LBP		1	1	26	3.8%	No
EVI5L		1	1	26	3.8%	No
OIT3		1	1	26	3.8%	No
LBR		1	1	26	3.8%	No
TNPO2		1	1	26	3.8%	No
ADAMTS9		1	1	26	3.8%	No
CSTL1		1	1	26	3.8%	No
ADAMTS7		1	1	26	3.8%	No
CCDC38		1	1	26	3.8%	No
PLEKHG1		2	1	26	3.8%	No
TRPC6		2	2	26	7.7%	No
PLEKHG2		2	2	26	7.7%	No
RFC1		2	1	26	3.8%	No
TRPC3		1	1	26	3.8%	No
TRPC4		2	1	26	3.8%	No
DIS3		1	1	26	3.8%	Yes
OR6C75		1	1	26	3.8%	No
PLEKHG5		1	1	26	3.8%	No
OR13G1		1	1	26	3.8%	No
COBL		1	1	26	3.8%	No
PLRG1		1	1	26	3.8%	No
KRTAP19-3		1	1	26	3.8%	No
SMC1A		1	1	26	3.8%	Yes
C1QL2		1	1	26	3.8%	No
DNAJC1		1	1	26	3.8%	No
ESPL1		1	1	26	3.8%	No
POLR1A		1	1	26	3.8%	No
CATSPERD		1	1	26	3.8%	No
LCT		1	1	26	3.8%	No
NSRP1		1	1	26	3.8%	No
PLEKHH3		2	2	26	7.7%	No
NUFIP2		1	1	26	3.8%	No
RPEL1		1	1	26	3.8%	No
CATSPER4		1	1	26	3.8%	No
TULP4		1	1	26	3.8%	No
TULP3		1	1	26	3.8%	No
TPTE		1	1	26	3.8%	No
DENND3		1	1	26	3.8%	No
HDAC9		1	1	26	3.8%	No
THSD1		1	1	26	3.8%	No
COCH		1	1	26	3.8%	No
FBXL22		1	1	26	3.8%	No
TTN		10	5	26	19.2%	No
LMF1		1	1	26	3.8%	No
FBXL20		1	1	26	3.8%	No
DNAJB1		1	1	26	3.8%	Yes
ABLIM1		1	1	26	3.8%	No
P2RY4		1	1	26	3.8%	No
VPS50		1	1	26	3.8%	No
HECTD4		2	2	26	7.7%	No
XIRP1		1	1	26	3.8%	No
VPS54		1	1	26	3.8%	No
XIRP2		4	3	26	11.5%	No
RAB28		1	1	26	3.8%	No
ASCC3		2	1	26	3.8%	No
BCO1		1	1	26	3.8%	No
UGT1A9		1	1	26	3.8%	No
SLC13A5		1	1	26	3.8%	No
STOX1		1	1	26	3.8%	No
NLGN4X		1	1	26	3.8%	No
ANGPT1		1	1	26	3.8%	No
TRPA1		1	1	26	3.8%	No
MACC1		1	1	26	3.8%	No
APOC3		1	1	26	3.8%	No
FBXL18		1	1	26	3.8%	No
RPRD2		3	2	26	7.7%	No
PML		1	1	26	3.8%	Yes
OTOGL		1	1	26	3.8%	No
DNAJA1		1	1	26	3.8%	No
ASXL1		1	1	26	3.8%	Yes
EVI2A		1	1	26	3.8%	No
POLR3B		3	1	26	3.8%	No
VAPB		1	1	26	3.8%	No
P2RX1		1	1	26	3.8%	No
RAB12		1	1	26	3.8%	No
ZNF737		1	1	26	3.8%	No
MAB21L2		1	1	26	3.8%	No
VPS41		1	1	26	3.8%	No
ASXL2		1	1	26	3.8%	Yes
POLR3E		1	1	26	3.8%	No
CEBPZ		3	3	26	11.5%	No
CCDC65		1	1	26	3.8%	No
VPS45		1	1	26	3.8%	No
BCOR		2	2	26	7.7%	Yes
C8ORF76		1	1	26	3.8%	No
PPIL4		1	1	26	3.8%	No
CCDC60		1	1	26	3.8%	No
ZNF730		1	1	26	3.8%	No
NECTIN2		1	1	26	3.8%	No
TNRC6A		1	1	26	3.8%	No
TNRC6B		3	2	26	7.7%	No
CCDC62		1	1	26	3.8%	No
IFITM3		2	1	26	3.8%	No
DYNC2I1		1	1	26	3.8%	No
TSBP1		1	1	26	3.8%	No
PANK2		1	1	26	3.8%	No
HDAC10		1	1	26	3.8%	No
DCAF4L1		1	1	26	3.8%	No
CBLC		1	1	26	3.8%	Yes
AQP4		1	1	26	3.8%	No
CBLB		2	2	26	7.7%	Yes
PPP2R2A		1	1	26	3.8%	Yes
MKI67		1	1	26	3.8%	Yes
HS6ST2		2	1	26	3.8%	No
C10ORF120		1	1	26	3.8%	No
RPS6KA4		1	1	26	3.8%	Yes
TP53AIP1		1	1	26	3.8%	No
RPS6KA3		1	1	26	3.8%	No
RPS6KA6		1	1	26	3.8%	No
OR5D18		1	1	26	3.8%	No
PPP2R1B		1	1	26	3.8%	No
C10ORF126		1	1	26	3.8%	No
ZNF845		1	1	26	3.8%	No
HMCN2		1	1	26	3.8%	No
PDK3		2	2	26	7.7%	No
LONP2		1	1	26	3.8%	No
HMCN1		2	2	26	7.7%	No
CIAO2A		1	1	26	3.8%	No
H4C4		1	1	26	3.8%	No
TBC1D10A		1	1	26	3.8%	No
OR8H3		1	1	26	3.8%	No
SRRM2		1	1	26	3.8%	No
ARRDC5		1	1	26	3.8%	No
COG7		1	1	26	3.8%	No
SRRM5		1	1	26	3.8%	No
KRT3		1	1	26	3.8%	No
SPACDR		1	1	26	3.8%	No
FLT3LG		1	1	26	3.8%	No
P3H4		1	1	26	3.8%	No
KNL1		1	1	26	3.8%	Yes
CRNKL1		2	1	26	3.8%	No
CFAP263		1	1	26	3.8%	No
NIF3L1		1	1	26	3.8%	No
KATNAL1		1	1	26	3.8%	No
SUCLG2		1	1	26	3.8%	No
GSAP		1	1	26	3.8%	No
DNA2		1	1	26	3.8%	No
ZNF831		1	1	26	3.8%	No
TLN1		1	1	26	3.8%	No
MAGEB6		1	1	26	3.8%	No
ATP6V0D2		1	1	26	3.8%	No
CFTR		1	1	26	3.8%	No
MACF1		1	1	26	3.8%	No
SPTBN4		1	1	26	3.8%	No
CASZ1		2	1	26	3.8%	No
MAGED1		1	1	26	3.8%	Yes
STXBP4		1	1	26	3.8%	No
KRTAP10-11		1	1	26	3.8%	No
MTTP		1	1	26	3.8%	No
DCUN1D2		1	1	26	3.8%	No
LIAS		1	1	26	3.8%	No
RPAP1		1	1	26	3.8%	No
PPL		1	1	26	3.8%	No
RPAP3		1	1	26	3.8%	No
TRPM1		1	1	26	3.8%	No
FXR1		2	1	26	3.8%	No
KRT33A		1	1	26	3.8%	No
TRPM2		1	1	26	3.8%	No
STRIP2		1	1	26	3.8%	No
ZNF827		1	1	26	3.8%	No
ZNHIT6		1	1	26	3.8%	No
GJA10		1	1	26	3.8%	No
MAGEC3		1	1	26	3.8%	No
GSE1		1	1	26	3.8%	No
TNRC18		3	1	26	3.8%	No
STXBP5		1	1	26	3.8%	No
TRPM8		1	1	26	3.8%	No
RALGDS		1	1	26	3.8%	Yes
SPTBN1		1	1	26	3.8%	No
ATP6V0A1		1	1	26	3.8%	No
TMEM184C		1	1	26	3.8%	No
SETDB1		2	1	26	3.8%	Yes
MAGEE1		1	1	26	3.8%	No
SLC35E4		1	1	26	3.8%	No
PYCR2		2	1	26	3.8%	No
KLHDC8B		1	1	26	3.8%	No
TRERF1		1	1	26	3.8%	No
SNAP91		2	2	26	7.7%	No
VASN		1	1	26	3.8%	No
RAET1E		1	1	26	3.8%	No
PARVG		1	1	26	3.8%	No
RPS20		1	1	26	3.8%	No
SLC22A8		1	1	26	3.8%	No
ROBO2		1	1	26	3.8%	No
TOP2A		1	1	26	3.8%	Yes
SLC44A5		1	1	26	3.8%	No
TOP2B		1	1	26	3.8%	No
TENM1		1	1	26	3.8%	No
ROBO4		1	1	26	3.8%	No
TENM2		1	1	26	3.8%	No
TENM3		3	2	26	7.7%	No
CITED1		1	1	26	3.8%	No
C2CD3		1	1	26	3.8%	No
SLC35F3		1	1	26	3.8%	No
HEPACAM2		1	1	26	3.8%	No
HBB		1	1	26	3.8%	No
RSF1		1	1	26	3.8%	No
SIPA1L2		1	1	26	3.8%	No
ROBO1		2	1	26	3.8%	Yes
XPO1		1	1	26	3.8%	Yes
SIPA1L1		1	1	26	3.8%	No
PRX		1	1	26	3.8%	No
DNER		1	1	26	3.8%	No
SEC61B		1	1	26	3.8%	No
FEZF1		1	1	26	3.8%	No
SLC22A11		1	1	26	3.8%	No
PSD		1	1	26	3.8%	No
VAV3		1	1	26	3.8%	No
PARP4		1	1	26	3.8%	No
EDN3		1	1	26	3.8%	No
STRADB		1	1	26	3.8%	No
IZUMO1		1	1	26	3.8%	No
TOP3A		1	1	26	3.8%	No
GPR75-ASB3		1	1	26	3.8%	No
SLC35G2		2	2	26	7.7%	No
PPHLN1		1	1	26	3.8%	No
GFRA3		1	1	26	3.8%	No
CBFA2T2		1	1	26	3.8%	No
PPRC1		1	1	26	3.8%	No
ZDHHC17		1	1	26	3.8%	No
VAV1		2	1	26	3.8%	Yes
VWA8		1	1	26	3.8%	No
SLC22A23		1	1	26	3.8%	No
CLDN15		1	1	26	3.8%	No
OR52R1		1	1	26	3.8%	No
C2CD4D		1	1	26	3.8%	No
CLDN14		1	1	26	3.8%	No
CLDN18		1	1	26	3.8%	No
TLR8		1	1	26	3.8%	No
VWA2		1	1	26	3.8%	No
TLR6		1	1	26	3.8%	No
TLR3		1	1	26	3.8%	No
AVPI1		1	1	26	3.8%	No
GUCY2C		2	2	26	7.7%	No
FAM47C		1	1	26	3.8%	No
NOL8		1	1	26	3.8%	No
NOL3		1	1	26	3.8%	No
GUCY2F		1	1	26	3.8%	No
RBFA		1	1	26	3.8%	No
RGPD4		1	1	26	3.8%	No
CST4		1	1	26	3.8%	No
TYMP		1	1	26	3.8%	No
DRP2		1	1	26	3.8%	No
HIRA		1	1	26	3.8%	Yes
LIMA1		1	1	26	3.8%	No
CFAP298		1	1	26	3.8%	No
MTHFD1L		1	1	26	3.8%	No
RPRML		1	1	26	3.8%	No
FAM47E		1	1	26	3.8%	No
LAIR1		1	1	26	3.8%	No
SVIL		1	1	26	3.8%	No
MAPDA		1	1	26	3.8%	No
MPP4		2	2	26	7.7%	No
OTOP2		1	1	26	3.8%	No
MLH3		1	1	26	3.8%	Yes
MPP7		1	1	26	3.8%	No
SPCS3		1	1	26	3.8%	No
KBTBD6		1	1	26	3.8%	No
XPOT		1	1	26	3.8%	No
APBA1		1	1	26	3.8%	No
APBA3		1	1	26	3.8%	No
KBTBD8		1	1	26	3.8%	No
RIPOR3		1	1	26	3.8%	No
FCGBP		1	1	26	3.8%	No
RIPOR1		1	1	26	3.8%	No
GUCY1B1		1	1	26	3.8%	No
IHO1		1	1	26	3.8%	No
KDM1A		1	1	26	3.8%	No
NDUFA12		2	1	26	3.8%	No
DCAF8L1		2	2	26	7.7%	No
CLEC18B		1	1	26	3.8%	No
MYRFL		1	1	26	3.8%	No
MARCHF11		1	1	26	3.8%	No
COMP		1	1	26	3.8%	No
DOCK11		1	1	26	3.8%	No
TATDN1		1	1	26	3.8%	No
EME2		2	1	26	3.8%	No
SACS		3	1	26	3.8%	No
SVEP1		1	1	26	3.8%	No
GUCY1A2		1	1	26	3.8%	No
TRAPPC2L		1	1	26	3.8%	No
MIGA2		1	1	26	3.8%	No
WNT5B		1	1	26	3.8%	No
KDM2B		1	1	26	3.8%	Yes
SYCE1L		1	1	26	3.8%	No
GOLGA6L2		1	1	26	3.8%	No
ANXA11		1	1	26	3.8%	No
KAZN		1	1	26	3.8%	No
VWDE		2	2	26	7.7%	No
ALG11		1	1	26	3.8%	No
SHISA9		1	1	26	3.8%	No
PCDHA11		1	1	26	3.8%	No
SHISA7		1	1	26	3.8%	No
SHISA6		1	1	26	3.8%	No
PACRGL		3	1	26	3.8%	No
FAM161A		1	1	26	3.8%	No
LPA		3	1	26	3.8%	No
CHRNA7		1	1	26	3.8%	No
CLEC16A		1	1	26	3.8%	No
CHRNA9		1	1	26	3.8%	No
CAMSAP1		2	1	26	3.8%	No
SCUBE2		2	1	26	3.8%	No
ZMAT3		1	1	26	3.8%	No
ZMAT4		1	1	26	3.8%	No
TASOR		1	1	26	3.8%	No
CDH22		2	1	26	3.8%	No
NLRP3		1	1	26	3.8%	No
LONRF3		1	1	26	3.8%	No
NLRP1		1	1	26	3.8%	No
GAS2L1		1	1	26	3.8%	No
BPTF		1	1	26	3.8%	No
FAM83A		1	1	26	3.8%	No
CYP2J2		1	1	26	3.8%	No
SPECC1		1	1	26	3.8%	No
RHBDD2		1	1	26	3.8%	No
IDH1		1	1	26	3.8%	Yes
HELZ		2	1	26	3.8%	No
LRP1B		4	3	26	11.5%	Yes
SELP		1	1	26	3.8%	No
CAMSAP3		1	1	26	3.8%	No
TSGA10		1	1	26	3.8%	No
TSGA13		1	1	26	3.8%	No
TRPV6		1	1	26	3.8%	No
BAMBI		1	1	26	3.8%	No
CAPRIN2		1	1	26	3.8%	No
BMPR1B		1	1	26	3.8%	No
BRWD1		2	1	26	3.8%	No
FGFR2		2	2	26	7.7%	Yes
LRP12		1	1	26	3.8%	No
MLNR		1	1	26	3.8%	No
OR4M2		1	1	26	3.8%	No
HAPLN4		1	1	26	3.8%	No
HK2		1	1	26	3.8%	No
CASP9		1	1	26	3.8%	No
MFSD5		1	1	26	3.8%	No
TRPS1		2	1	26	3.8%	No
FAM86B2		1	1	26	3.8%	No
SNAPC4		1	1	26	3.8%	No
NOS1		1	1	26	3.8%	No
TOPBP1		1	1	26	3.8%	No
TMPRSS11A		1	1	26	3.8%	No
LINC03042		1	1	26	3.8%	No
CYP3A43		1	1	26	3.8%	No
RHBDF2		1	1	26	3.8%	No
LSR		1	1	26	3.8%	No
AXIN2		2	1	26	3.8%	Yes
MYRIP		1	1	26	3.8%	No
LSS		1	1	26	3.8%	No
IQCH		1	1	26	3.8%	No
RBL2		1	1	26	3.8%	No
MYH1		1	1	26	3.8%	No
ZAP70		2	1	26	3.8%	No
RABEP1		1	1	26	3.8%	Yes
OAS1		1	1	26	3.8%	No
IGDCC4		1	1	26	3.8%	No
CDH11		2	2	26	7.7%	Yes
COL6A1		2	1	26	3.8%	No
RASA2		1	1	26	3.8%	No
DCX		1	1	26	3.8%	No
CDH13		1	1	26	3.8%	No
MYH9		2	1	26	3.8%	Yes
TERF2IP		1	1	26	3.8%	No
CDH15		1	1	26	3.8%	No
COL6A5		2	2	26	7.7%	No
MYH4		1	1	26	3.8%	No
PFDN4		1	1	26	3.8%	No
DDC		1	1	26	3.8%	No
KDM3A		1	1	26	3.8%	No
HLF		1	1	26	3.8%	Yes
NRXN1		2	1	26	3.8%	No
LEF1		1	1	26	3.8%	Yes
ATP1A4		1	1	26	3.8%	No
NRXN3		1	1	26	3.8%	No
NRXN2		2	2	26	7.7%	No
ATP1A1		1	1	26	3.8%	Yes
THBS1		1	1	26	3.8%	No
NR2C1		2	2	26	7.7%	No
TBRG4		1	1	26	3.8%	No
BICRA		1	1	26	3.8%	No
NXF1		1	1	26	3.8%	No
MUC2		1	1	26	3.8%	No
CHSY1		1	1	26	3.8%	No
PPP2R3C		1	1	26	3.8%	No
NOTO		1	1	26	3.8%	No
ZNF286B		1	1	26	3.8%	No
MAPK1		1	1	26	3.8%	Yes
CHSY3		1	1	26	3.8%	No
GBP1		2	1	26	3.8%	No
OPCML		1	1	26	3.8%	No
TCF7L2		1	1	26	3.8%	Yes
KDM4A		1	1	26	3.8%	No
KDM4C		1	1	26	3.8%	Yes
DAW1		1	1	26	3.8%	No
PPP2R3B		2	1	26	3.8%	No
PPP2R3A		1	1	26	3.8%	No
SLC4A7		1	1	26	3.8%	No
SLC4A8		1	1	26	3.8%	No
WEE1		1	1	26	3.8%	No
SLC4A9		1	1	26	3.8%	No
PPP2R2C		1	1	26	3.8%	No
RPS6KB1		1	1	26	3.8%	No
FCSK		1	1	26	3.8%	No
ATP13A4		1	1	26	3.8%	No
ATP13A5		2	2	26	7.7%	No
RBMX		1	1	26	3.8%	No
FSIP2		2	2	26	7.7%	No
MDC1		1	1	26	3.8%	Yes
ZNF296		2	1	26	3.8%	No
OSGEPL1		1	1	26	3.8%	No
AVIL		1	1	26	3.8%	No
ZNF292		5	2	26	7.7%	Yes
PGAP4		1	1	26	3.8%	No
ARAF		1	1	26	3.8%	Yes
TMEM94		1	1	26	3.8%	No
EHMT1		1	1	26	3.8%	No
OR2M3		1	1	26	3.8%	No
FZD10		1	1	26	3.8%	No
MYLK		1	1	26	3.8%	No
PREX1		1	1	26	3.8%	No
VPREB1		1	1	26	3.8%	No
PSMD7		1	1	26	3.8%	No
MPRIP		1	1	26	3.8%	No
PSMD2		2	2	26	7.7%	No
PGAP6		1	1	26	3.8%	No
SAMD11		1	1	26	3.8%	No
HES6		1	1	26	3.8%	No
STARD9		1	1	26	3.8%	No
SETMAR		1	1	26	3.8%	No
DICER1		1	1	26	3.8%	Yes
GAPVD1		1	1	26	3.8%	No
HSPG2		1	1	26	3.8%	No
SND1		1	1	26	3.8%	Yes
FAM133A		2	1	26	3.8%	No
FLG2		1	1	26	3.8%	No
CLDN3		1	1	26	3.8%	No
RBP3		2	1	26	3.8%	No
ETHE1		1	1	26	3.8%	No
RFX5		1	1	26	3.8%	No
PSME4		1	1	26	3.8%	No
RUFY2		1	1	26	3.8%	No
