Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
SPAG5		1	1	35	2.9%	No
ANKRD30A		1	1	35	2.9%	No
CDC42BPG		1	1	35	2.9%	No
EFL1		1	1	35	2.9%	No
CYP51A1		1	1	35	2.9%	No
AHNAK2		1	1	35	2.9%	No
PTPN13		2	2	35	5.7%	Yes
KLF4		1	1	35	2.9%	Yes
KLF1		1	1	35	2.9%	No
MGAT4C		8	2	35	5.7%	No
KLF5		1	1	35	2.9%	Yes
KIAA0586		1	1	35	2.9%	No
ASXL3		1	1	35	2.9%	No
TLL1		1	1	35	2.9%	No
CCDC60		1	1	35	2.9%	No
ACSM6		1	1	35	2.9%	No
AQP4		1	1	35	2.9%	No
PPP2R2A		1	1	35	2.9%	Yes
ACSM5		1	1	35	2.9%	No
DDX60L		1	1	35	2.9%	No
C10ORF67		1	1	35	2.9%	No
EDNRB		1	1	35	2.9%	No
C10ORF71		1	1	35	2.9%	No
ZNF845		1	1	35	2.9%	No
LONP2		1	1	35	2.9%	No
BRICD5		1	1	35	2.9%	No
EYS		1	1	35	2.9%	No
CDON		1	1	35	2.9%	No
TKTL2		1	1	35	2.9%	No
SLC6A19		2	2	35	5.7%	No
MTUS2		1	1	35	2.9%	No
SLC6A11		1	1	35	2.9%	No
YOD1		1	1	35	2.9%	No
KNL1		1	1	35	2.9%	Yes
CPT1B		1	1	35	2.9%	No
ZPBP		1	1	35	2.9%	No
POR		1	1	35	2.9%	No
AKAP9		1	1	35	2.9%	No
COL8A1		1	1	35	2.9%	No
VDAC2		1	1	35	2.9%	No
C3ORF20		2	2	35	5.7%	No
OR4C11		1	1	35	2.9%	No
TLN2		1	1	35	2.9%	No
ZNF831		1	1	35	2.9%	No
TLN1		1	1	35	2.9%	No
MACF1		1	1	35	2.9%	No
IGSF8		1	1	35	2.9%	No
SPTBN5		1	1	35	2.9%	No
PDE1C		1	1	35	2.9%	No
MTARC2		1	1	35	2.9%	No
MAOA		1	1	35	2.9%	No
SLC26A10P		1	1	35	2.9%	No
FXR1		1	1	35	2.9%	No
NLN		1	1	35	2.9%	No
SPAST		1	1	35	2.9%	No
NUAK2		1	1	35	2.9%	No
PRRC1		1	1	35	2.9%	No
ZNF827		1	1	35	2.9%	No
MAGEC2		1	1	35	2.9%	No
TRPM8		1	1	35	2.9%	No
SRPK2		1	1	35	2.9%	No
CARMIL1		1	1	35	2.9%	No
CARMIL2		1	1	35	2.9%	No
SETDB1		1	1	35	2.9%	Yes
TRERF1		1	1	35	2.9%	No
SPART		1	1	35	2.9%	No
MARCO		1	1	35	2.9%	No
CCDC88A		1	1	35	2.9%	No
ADCK2		1	1	35	2.9%	No
GOLGB1		1	1	35	2.9%	No
CCDC88C		1	1	35	2.9%	No
TRMT13		1	1	35	2.9%	No
OR2A12		1	1	35	2.9%	No
CCSER1		1	1	35	2.9%	No
SLC22A7		1	1	35	2.9%	No
RYR2		2	2	35	5.7%	No
HBS1L		1	1	35	2.9%	No
CLIC5		1	1	35	2.9%	No
C2CD6		1	1	35	2.9%	No
ROBO4		1	1	35	2.9%	No
TENM2		1	1	35	2.9%	No
GBE1		1	1	35	2.9%	No
RYR3		3	3	35	8.6%	No
ZNF805		1	1	35	2.9%	No
KIF13A		1	1	35	2.9%	No
ZNF800		1	1	35	2.9%	No
ANKRD6		1	1	35	2.9%	No
TOP3B		1	1	35	2.9%	No
VAV3		1	1	35	2.9%	No
IZUMO3		1	1	35	2.9%	No
PARP2		1	1	35	2.9%	Yes
STRADA		1	1	35	2.9%	No
STRBP		1	1	35	2.9%	No
STRADB		1	1	35	2.9%	No
KRT35		1	1	35	2.9%	No
PROX1		1	1	35	2.9%	No
PARP9		1	1	35	2.9%	No
CEACAM5		1	1	35	2.9%	No
TFF1		1	1	35	2.9%	No
MATN2		1	1	35	2.9%	No
TNXB		1	1	35	2.9%	No
PTGER3		1	1	35	2.9%	No
PAPLN		1	1	35	2.9%	No
AKAP7		1	1	35	2.9%	No
TUBD1		1	1	35	2.9%	No
AKAP6		1	1	35	2.9%	No
AKAP3		2	2	35	5.7%	No
NOL6		1	1	35	2.9%	No
ANKMY2		1	1	35	2.9%	No
FAM184B		1	1	35	2.9%	No
KISS1R		1	1	35	2.9%	No
CTNNA3		1	1	35	2.9%	No
FAM47E		1	1	35	2.9%	No
SLC22A31		1	1	35	2.9%	No
SH3BGR		1	1	35	2.9%	No
RTRAF		1	1	35	2.9%	No
CGREF1		2	2	35	5.7%	No
MYEF2		1	1	35	2.9%	No
ETNPPL		1	1	35	2.9%	No
KBTBD3		1	1	35	2.9%	No
NEUROG3		1	1	35	2.9%	No
GALNT17		1	1	35	2.9%	No
DCAF8L2		1	1	35	2.9%	No
TMEM140		1	1	35	2.9%	No
MARCHF11		1	1	35	2.9%	No
NALF1		1	1	35	2.9%	No
HELB		1	1	35	2.9%	No
IL18RAP		1	1	35	2.9%	No
SACS		1	1	35	2.9%	No
TRAPPC12		1	1	35	2.9%	No
SVEP1		1	1	35	2.9%	No
TMEM38A		1	1	35	2.9%	No
KRT71		1	1	35	2.9%	No
PHYH		1	1	35	2.9%	No
H2AC6		2	2	35	5.7%	Yes
LMO4		1	1	35	2.9%	No
LIG4		1	1	35	2.9%	No
TSC2		1	1	35	2.9%	Yes
KRT77		1	1	35	2.9%	No
KRT76		1	1	35	2.9%	No
SHISA2		1	1	35	2.9%	No
TMEM131		1	1	35	2.9%	No
FOLH1		1	1	35	2.9%	Yes
COL4A1		1	1	35	2.9%	No
KIF16B		1	1	35	2.9%	No
COL4A5		1	1	35	2.9%	No
LPA		1	1	35	2.9%	No
ABCG1		1	1	35	2.9%	No
ZCCHC7		1	1	35	2.9%	No
OR6K2		1	1	35	2.9%	No
NTM		1	1	35	2.9%	No
TMEM59L		1	1	35	2.9%	No
LTBP2		1	1	35	2.9%	No
NTS		1	1	35	2.9%	No
PALM2AKAP2		1	1	35	2.9%	No
COP1		2	2	35	5.7%	Yes
PDZD2		1	1	35	2.9%	No
NLRP6		1	1	35	2.9%	No
STAP1		1	1	35	2.9%	No
KLHDC2		2	2	35	5.7%	No
OR10K2		2	2	35	5.7%	No
WSCD2		1	1	35	2.9%	No
TBCD		1	1	35	2.9%	No
TBCC		1	1	35	2.9%	No
LRP1B		3	3	35	8.6%	Yes
DIAPH2		1	1	35	2.9%	No
KIF18A		1	1	35	2.9%	No
PLCXD3		1	1	35	2.9%	No
ACBD3		1	1	35	2.9%	No
GLP1R		1	1	35	2.9%	No
B4GALT2		1	1	35	2.9%	No
KDM5B		1	1	35	2.9%	No
DOCK4		1	1	35	2.9%	No
CRISP3		1	1	35	2.9%	No
MIDEAS		1	1	35	2.9%	Yes
DOCK7		1	1	35	2.9%	No
ELAVL4		1	1	35	2.9%	No
OASL		1	1	35	2.9%	No
TRPS1		1	1	35	2.9%	No
LRRTM1		1	1	35	2.9%	No
BDKRB2		1	1	35	2.9%	No
BLNK		1	1	35	2.9%	No
BDKRB1		1	1	35	2.9%	No
POLG		1	1	35	2.9%	Yes
TAS2R4		1	1	35	2.9%	No
PSTK		1	1	35	2.9%	No
PCDHGA7		1	1	35	2.9%	No
SVOP		1	1	35	2.9%	No
GLP2R		1	1	35	2.9%	No
IQCE		1	1	35	2.9%	No
ARAP3		1	1	35	2.9%	No
TMPRSS11F		1	1	35	2.9%	No
IQCJ		1	1	35	2.9%	No
FGR		1	1	35	2.9%	No
DNM3		1	1	35	2.9%	No
MYH2		1	1	35	2.9%	No
MYH3		1	1	35	2.9%	No
RABEP1		1	1	35	2.9%	Yes
LATS2		1	1	35	2.9%	Yes
COL6A1		1	1	35	2.9%	No
IGDCC3		1	1	35	2.9%	No
CDH12		1	1	35	2.9%	No
DCX		1	1	35	2.9%	No
AMTN		1	1	35	2.9%	No
COL6A6		2	2	35	5.7%	No
MYH4		1	1	35	2.9%	No
CHMP6		1	1	35	2.9%	No
MYH7		1	1	35	2.9%	No
KRT82		1	1	35	2.9%	No
DTHD1		1	1	35	2.9%	No
NXN		1	1	35	2.9%	No
PERM1		1	1	35	2.9%	No
UACA		1	1	35	2.9%	No
IWS1		1	1	35	2.9%	No
RNF113A		1	1	35	2.9%	No
UGP2		1	1	35	2.9%	No
LRIG3		1	1	35	2.9%	Yes
NXF5		1	1	35	2.9%	No
POLQ		1	1	35	2.9%	Yes
NEGR1		1	1	35	2.9%	Yes
TRAT1		1	1	35	2.9%	No
LGI4		1	1	35	2.9%	No
CADPS		1	1	35	2.9%	No
PDE4DIP		1	1	35	2.9%	Yes
NAP1L1		1	1	35	2.9%	No
SLC4A8		1	1	35	2.9%	No
CAPN14		1	1	35	2.9%	No
KANSL2		1	1	35	2.9%	No
ATP13A5		1	1	35	2.9%	No
SPRY1		1	1	35	2.9%	No
HCN2		1	1	35	2.9%	No
FSIP2		2	2	35	5.7%	No
